family_id,husband_id,wife_id,genealogy_id,marriage_year
30381,84459,84456,6,1742
30382,84457,84460,6,1744
30383,84462,84461,6,1768
30384,84465,84463,6,1758
30385,84464,84466,6,1756
30386,84467,84468,6,1750
30387,84472,84469,6,1773
30388,84470,84473,6,1776
30389,84471,84474,6,1774
30390,84477,84475,6,1760
30391,84476,84478,6,1757
30392,84482,84479,6,1770
30393,84480,84483,6,1771
30394,84481,84484,6,1764
30395,84487,84485,6,1769
30396,84488,84486,6,1775
30397,84489,84491,6,1768
30398,84492,84490,6,1768
30399,84493,84494,6,1769
30400,84495,84497,6,1749
30401,84496,84498,6,1758
30402,84499,84501,6,1774
30403,84502,84500,6,1755
30404,84504,84503,6,1765
30405,84508,84505,6,1742
30406,84509,84506,6,1736
30407,84510,84507,6,1741
30408,84511,84514,6,1750
30409,84515,84512,6,1741
30410,84513,84516,6,1741
30411,84517,84520,6,1747
30412,84521,84518,6,1746
30413,84519,84522,6,1742
30414,84525,84523,6,1754
30415,84524,84526,6,1760
30416,84527,84530,6,1748
30417,84531,84528,6,1758
30418,84532,84529,6,1742
30419,84533,84536,6,1772
30420,84537,84534,6,1771
30421,84538,84535,6,1764
30422,84539,84542,6,1733
30423,84540,84543,6,1748
30424,84544,84541,6,1749
30425,84546,84545,6,1758
30426,84549,84547,6,1761
30427,84548,84550,6,1759
30428,84552,84551,6,1767
30429,84553,84556,6,1755
30430,84554,84557,6,1745
30431,84558,84555,6,1755
30432,84560,84559,6,1744
30433,84562,84561,6,1759
30434,84563,84565,6,1753
30435,84566,84564,6,1773
30436,84567,84570,6,1750
30437,84568,84571,6,1727
30438,84569,84572,6,1750
30439,84575,84573,6,1746
30440,84574,84576,6,1756
30441,84577,84578,6,1747
30442,84582,84579,6,1759
30443,84583,84580,6,1759
30444,84584,84581,6,1753
30445,84588,84585,6,1763
30446,84589,84586,6,1763
30447,84590,84587,6,1761
30448,84591,84594,6,1745
30449,84592,84595,6,1760
30450,84593,84596,6,1753
30451,84600,84597,6,1762
30452,84601,84598,6,1753
30453,84599,84602,6,1759
30454,84605,84603,6,1764
30455,84606,84604,6,1748
30456,84610,84607,6,1765
30457,84608,84611,6,1771
30458,84609,84612,6,1769
30459,84614,84613,6,1776
30460,84616,84615,6,1748
30461,84617,84619,6,1756
30462,84620,84618,6,1763
30463,84621,84622,6,1763
30464,84624,84623,6,1759
30465,84626,84625,6,1756
30466,84627,84628,6,1769
30467,84630,84629,6,1762
30468,84631,84634,6,1760
30469,84632,84635,6,1770
30470,84633,84636,6,1768
30471,84640,84637,6,1743
30472,84641,84638,6,1767
30473,84642,84639,6,1768
30474,84643,84646,6,1742
30475,84647,84644,6,1748
30476,84645,84648,6,1747
30477,84651,84649,6,1776
30478,84652,84650,6,1767
30479,84653,84654,6,1775
30480,84655,84656,6,1756
30481,84660,84657,6,1752
30482,84658,84661,6,1759
30483,84659,84662,6,1752
30484,84663,84666,6,1753
30485,84664,84667,6,1762
30486,84665,84668,6,1757
30487,84669,84670,6,1745
30488,84671,84672,6,1751
30489,84674,84673,6,1740
30490,84675,84678,6,1744
30491,84679,84676,6,1744
30492,84677,84680,6,1754
30493,84683,84681,6,1764
30494,84682,84684,6,1765
30495,84688,84685,6,1752
30496,84686,84689,6,1769
30497,84690,84687,6,1769
30498,84693,84691,6,1761
30499,84692,84694,6,1761
30500,84695,84698,6,1777
30501,84699,84696,6,1784
30502,84697,84700,6,1764
30503,84702,84701,6,1758
30504,84703,84705,6,1770
30505,84704,84706,6,1761
30506,84708,84707,6,1746
30507,84711,84709,6,1755
30508,84712,84710,6,1763
30509,84713,84714,6,1766
30510,84716,84715,6,1754
30511,84720,84717,6,1752
30512,84718,84721,6,1760
30513,84719,84722,6,1760
30514,84723,84725,6,1766
30515,84726,84724,6,1772
30516,84728,84727,6,1749
30517,84729,84731,6,1736
30518,84730,84732,6,1755
30519,84736,84733,6,1743
30520,84734,84737,6,1756
30521,84738,84735,6,1739
30522,84740,84739,6,1751
30523,84741,84744,6,1727
30524,84745,84742,6,1737
30525,84746,84743,6,1736
30526,84750,84747,6,1741
30527,84751,84748,6,1727
30528,84749,84752,6,1745
30529,84753,84755,6,1752
30530,84756,84754,6,1763
30531,84757,84758,6,1750
30532,84761,84759,6,1731
30533,84762,84760,6,1740
30534,84763,84764,6,1735
30535,84767,84765,6,1753
30536,84768,84766,6,1740
30537,84770,84769,6,1743
30538,84771,84772,6,1758
30539,84775,84773,6,1752
30540,84774,84776,6,1732
30541,84777,84780,6,1757
30542,84778,84781,6,1744
30543,84779,84782,6,1752
30544,84785,84783,6,1742
30545,84784,84786,6,1748
30546,84787,84789,6,1761
30547,84790,84788,6,1756
30548,84791,84793,6,1747
30549,84792,84794,6,1747
30550,84795,84796,6,1753
30551,84798,84797,6,1745
30552,84799,84800,6,1756
30553,84804,84801,6,1756
30554,84805,84802,6,1748
30555,84806,84803,6,1754
30556,84807,84809,6,1734
30557,84810,84808,6,1738
30558,84811,84812,6,1738
30559,84813,84814,6,1745
30560,84818,84815,6,1751
30561,84816,84819,6,1756
30562,84820,84817,6,1748
30563,84821,84822,6,1745
30564,84826,84823,6,1743
30565,84824,84827,6,1757
30566,84825,84828,6,1749
30567,84830,84829,6,1744
30568,84831,84834,6,1753
30569,84832,84835,6,1739
30570,84833,84836,6,1733
30571,84837,84838,6,1742
30572,84839,84841,6,1762
30573,84842,84840,6,1755
30574,84843,84845,6,1759
30575,84846,84844,6,1766
30576,84848,84847,6,1774
30577,84852,84849,6,1753
30578,84850,84853,6,1748
30579,84851,84854,6,1750
30580,84855,84857,6,1756
30581,84856,84858,6,1764
30582,84860,84859,6,1747
30583,84861,84863,6,1751
30584,84864,84862,6,1747
30585,84867,84865,6,1752
30586,84868,84866,6,1742
30587,84870,84869,6,1764
30588,84871,84873,6,1737
30589,84872,84874,6,1741
30590,84875,84877,6,1750
30591,84876,84878,6,1742
30592,84881,84879,6,1747
30593,84880,84882,6,1761
30594,84886,84883,6,1748
30595,84887,84884,6,1744
30596,84885,84888,6,1741
30597,84889,84890,6,1740
30598,84893,84891,6,1760
30599,84892,84894,6,1745
30600,84895,84898,6,1764
30601,84899,84896,6,1771
30602,84897,84900,6,1767
30603,84901,84902,6,1744
30604,84903,84906,6,1738
30605,84907,84904,6,1745
30606,84905,84908,6,1743
30607,84909,84912,6,1740
30608,84913,84910,6,1753
30609,84914,84911,6,1749
30610,84915,84917,6,1758
30611,84918,84916,6,1753
30612,84922,84919,6,1762
30613,84920,84923,6,1765
30614,84921,84924,6,1765
30615,84925,84927,6,1745
30616,84926,84928,6,1767
30617,84930,84929,6,1748
30618,84931,84933,6,1739
30619,84932,84934,6,1731
30620,84935,84938,6,1736
30621,84939,84936,6,1737
30622,84940,84937,6,1729
30623,84944,84941,6,1749
30624,84945,84942,6,1748
30625,84943,84946,6,1749
30626,84950,84947,6,1731
30627,84951,84948,6,1725
30628,84949,84952,6,1726
30629,84953,84954,6,1739
30630,84957,84955,6,1734
30631,84956,84958,6,1740
30632,84960,84959,6,1745
30633,84962,84961,6,1761
30634,84963,84964,6,1738
30635,84965,84967,6,1766
30636,84968,84966,6,1745
30637,84972,84969,6,1780
30638,84973,84970,6,1774
30639,84971,84974,6,1770
30640,84975,84978,6,1774
30641,84979,84976,6,1784
30642,84980,84977,6,1767
30643,84981,84982,6,1787
30644,84983,84984,6,1779
30645,84985,84986,6,1757
30646,84988,84987,6,1772
30647,84990,84989,6,1767
30648,84991,84993,6,1784
30649,84994,84992,6,1773
30650,84998,84995,6,1768
30651,84996,84999,6,1771
30652,84997,85000,6,1775
30653,85001,85004,6,1772
30654,85002,85005,6,1753
30655,85003,85006,6,1762
30656,85010,85007,6,1760
30657,85011,85008,6,1758
30658,85009,85012,6,1761
30659,85013,85016,6,1750
30660,85017,85014,6,1761
30661,85015,85018,6,1769
30662,85022,85019,6,1764
30663,85020,85023,6,1774
30664,85024,85021,6,1764
30665,85025,85028,6,1762
30666,85029,85026,6,1753
30667,85030,85027,6,1763
30668,85031,85032,6,1769
30669,85034,85033,6,1753
30670,85035,85037,6,1761
30671,85038,85036,6,1758
30672,85040,85039,6,1740
30673,85041,85043,6,1761
30674,85042,85044,6,1770
30675,85046,85045,6,1770
30676,85047,85049,6,1765
30677,85048,85050,6,1784
30678,85051,85054,6,1749
30679,85055,85052,6,1758
30680,85053,85056,6,1750
30681,85060,85057,6,1750
30682,85061,85058,6,1737
30683,85059,85062,6,1758
30684,85066,85063,6,1755
30685,85067,85064,6,1761
30686,85065,85068,6,1768
30687,85069,85071,6,1755
30688,85070,85072,6,1762
30689,85073,85075,6,1750
30690,85074,85076,6,1755
30691,85078,85077,6,1749
30692,85080,85079,6,1755
30693,85081,85083,6,1762
30694,85082,85084,6,1750
30695,85085,85087,6,1758
30696,85086,85088,6,1752
30697,85092,85089,6,1754
30698,85093,85090,6,1774
30699,85091,85094,6,1764
30700,85096,85095,6,1766
30701,85099,85097,6,1749
30702,85098,85100,6,1762
30703,85104,85101,6,1757
30704,85105,85102,6,1761
30705,85103,85106,6,1759
30706,85110,85107,6,1762
30707,85108,85111,6,1762
30708,85112,85109,6,1754
30709,85113,85115,6,1747
30710,85114,85116,6,1749
30711,85118,85117,6,1737
30712,85119,85120,6,1750
30713,85122,85121,6,1766
30714,85123,85125,6,1766
30715,85124,85126,6,1757
30716,85127,85130,6,1749
30717,85131,85128,6,1753
30718,85129,85132,6,1756
30719,85133,85134,6,1750
30720,85135,85137,6,1775
30721,85136,85138,6,1760
30722,85139,85141,6,1761
30723,85140,85142,6,1749
30724,85143,85144,6,1759
30725,85145,85147,6,1754
30726,85146,85148,6,1756
30727,85150,85149,6,1760
30728,85153,85151,6,1750
30729,85152,85154,6,1752
30730,85155,85158,6,1751
30731,85156,85159,6,1753
30732,85160,85157,6,1755
30733,85163,85161,6,1765
30734,85162,85164,6,1757
30735,85167,85165,6,1770
30736,85168,85166,6,1760
30737,85172,85169,6,1769
30738,85170,85173,6,1763
30739,85174,85171,6,1767
30740,85175,85178,6,1773
30741,85179,85176,6,1757
30742,85177,85180,6,1759
30743,85184,85181,6,1769
30744,85182,85185,6,1771
30745,85183,85186,6,1760
30746,85187,85189,6,1753
30747,85188,85190,6,1766
30748,85191,85193,6,1751
30749,85194,85192,6,1754
30750,85197,85195,6,1743
30751,85196,85198,6,1743
30752,85199,85200,6,1760
30753,85204,85201,6,1752
30754,85205,85202,6,1750
30755,85206,85203,6,1759
30756,85207,85208,6,1745
30757,85212,85209,6,1769
30758,85210,85213,6,1763
30759,85214,85211,6,1761
30760,85215,85216,6,1750
30761,85217,85218,6,1754
30762,85219,85222,6,1760
30763,85220,85223,6,1766
30764,85224,85221,6,1764
30765,85227,85225,6,1753
30766,85228,85226,6,1746
30767,85230,85229,6,1754
30768,85234,85231,6,1728
30769,85235,85232,6,1733
30770,85233,85236,6,1743
30771,85239,85237,6,1751
30772,85238,85240,6,1748
30773,85242,85241,6,1749
30774,85243,85246,6,1759
30775,85244,85247,6,1753
30776,85248,85245,6,1750
30777,85251,85249,6,1757
30778,85250,85252,6,1762
30779,85254,85253,6,1740
30780,85255,85258,6,1736
30781,85256,85259,6,1734
30782,85260,85257,6,1742
30783,85261,85264,6,1743
30784,85265,85262,6,1746
30785,85266,85263,6,1759
30786,85269,85267,6,1748
30787,85268,85270,6,1749
30788,85271,85272,6,1738
30789,85273,85274,6,1743
30790,85276,85275,6,1745
30791,85277,85279,6,1738
30792,85278,85280,6,1747
30793,85281,85284,6,1745
30794,85285,85282,6,1729
30795,85283,85286,6,1745
30796,85290,85287,6,1748
30797,85288,85291,6,1744
30798,85289,85292,6,1739
30799,85294,85293,6,1729
30800,85295,85298,6,1735
30801,85299,85296,6,1739
30802,85297,85300,6,1738
30803,85302,85301,6,1755
30804,85305,85303,6,1738
30805,85304,85306,6,1736
30806,85310,85307,6,1734
30807,85308,85311,6,1730
30808,85312,85309,6,1740
30809,85313,85314,6,1735
30810,85315,85316,6,1733
30811,85317,85320,6,1751
30812,85321,85318,6,1749
30813,85319,85322,6,1755
30814,85323,85325,6,1748
30815,85324,85326,6,1742
30816,85327,85330,6,1753
30817,85331,85328,6,1747
30818,85332,85329,6,1765
30819,85335,85333,6,1749
30820,85336,85334,6,1743
30821,85338,85337,6,1750
30822,85339,85341,6,1758
30823,85342,85340,6,1748
30824,85343,85346,6,1757
30825,85344,85347,6,1754
30826,85348,85345,6,1762
30827,85351,85349,6,1741
30828,85352,85350,6,1745
30829,85353,85356,6,1735
30830,85354,85357,6,1742
30831,85358,85355,6,1738
30832,85359,85360,6,1751
30833,85362,85361,6,1734
30834,85364,85363,6,1732
30835,85365,85367,6,1727
30836,85368,85366,6,1737
30837,85370,85369,6,1742
30838,85371,85374,6,1743
30839,85372,85375,6,1734
30840,85376,85373,6,1740
30841,85377,85380,6,1733
30842,85378,85381,6,1732
30843,85379,85382,6,1729
30844,85385,85383,6,1746
30845,85386,85384,6,1747
30846,85387,85390,6,1749
30847,85388,85391,6,1746
30848,85389,85392,6,1752
30849,85394,85393,6,1737
30850,85395,85398,6,1742
30851,85399,85396,6,1756
30852,85397,85400,6,1747
30853,85402,85401,6,1741
30854,85404,85403,6,1750
30855,85405,85407,6,1753
30856,85406,85408,6,1759
30857,85409,85411,6,1746
30858,85412,85410,6,1739
30859,85413,85415,6,1756
30860,85416,85414,6,1756
30861,85420,85417,6,1757
30862,85418,85421,6,1764
30863,85422,85419,6,1764
30864,85423,85426,6,1769
30865,85424,85427,6,1767
30866,85428,85425,6,1764
30867,85432,85429,6,1783
30868,85433,85430,6,1773
30869,85431,85434,6,1779
30870,85438,85435,6,1782
30871,85436,85439,6,1794
30872,85440,85437,6,1792
30873,85442,85441,6,1770
30874,85445,85443,6,1776
30875,85444,85446,6,1769
30876,85447,85448,6,1780
30877,85452,85449,6,1766
30878,85450,85453,6,1762
30879,85451,85454,6,1755
30880,85455,85458,6,1755
30881,85456,85459,6,1759
30882,85457,85460,6,1772
30883,85464,85461,6,1751
30884,85465,85462,6,1760
30885,85466,85463,6,1758
30886,85470,85467,6,1787
30887,85468,85471,6,1782
30888,85472,85469,6,1785
30889,85473,85475,6,1777
30890,85476,85474,6,1765
30891,85477,85480,6,1779
30892,85478,85481,6,1787
30893,85482,85479,6,1782
30894,85483,85486,6,1772
30895,85487,85484,6,1780
30896,85485,85488,6,1764
30897,85491,85489,6,1765
30898,85490,85492,6,1769
30899,85495,85493,6,1757
30900,85496,85494,6,1765
30901,85498,85497,6,1765
30902,85499,85500,6,1766
30903,85504,85501,6,1760
30904,85502,85505,6,1755
30905,85506,85503,6,1752
30906,85510,85507,6,1782
30907,85508,85511,6,1776
30908,85512,85509,6,1772
30909,85516,85513,6,1755
30910,85517,85514,6,1752
30911,85515,85518,6,1759
30912,85519,85520,6,1755
30913,85524,85521,6,1760
30914,85522,85525,6,1747
30915,85526,85523,6,1741
30916,85528,85527,6,1761
30917,85530,85529,6,1766
30918,85533,85531,6,1776
30919,85532,85534,6,1780
30920,85537,85535,6,1764
30921,85536,85538,6,1763
30922,85539,85541,6,1757
30923,85540,85542,6,1763
30924,85543,85546,6,1757
30925,85547,85544,6,1751
30926,85545,85548,6,1758
30927,85552,85549,6,1747
30928,85553,85550,6,1754
30929,85554,85551,6,1763
30930,85555,85556,6,1760
30931,85559,85557,6,1759
30932,85558,85560,6,1754
30933,85564,85561,6,1759
30934,85562,85565,6,1757
30935,85566,85563,6,1760
30936,85567,85570,6,1778
30937,85571,85568,6,1770
30938,85569,85572,6,1773
30939,85576,85573,6,1776
30940,85574,85577,6,1782
30941,85575,85578,6,1781
30942,85579,85581,6,1775
30943,85582,85580,6,1781
30944,85586,85583,6,1779
30945,85584,85587,6,1772
30946,85588,85585,6,1768
30947,85591,85589,6,1766
30948,85590,85592,6,1769
30949,85596,85593,6,1762
30950,85597,85594,6,1766
30951,85598,85595,6,1770
30952,85602,85599,6,1777
30953,85600,85603,6,1786
30954,85601,85604,6,1769
30955,85608,85605,6,1773
30956,85606,85609,6,1775
30957,85610,85607,6,1775
30958,85612,85611,6,1778
30959,85616,85613,6,1778
30960,85617,85614,6,1780
30961,85618,85615,6,1777
30962,85619,85621,6,1768
30963,85620,85622,6,1767
30964,85624,85623,6,1766
30965,85625,85627,6,1778
30966,85626,85628,6,1795
30967,85630,85629,6,1760
30968,85634,85631,6,1788
30969,85635,85632,6,1780
30970,85633,85636,6,1777
30971,85639,85637,6,1777
30972,85640,85638,6,1783
30973,85642,85641,6,1786
30974,85643,85646,6,1780
30975,85644,85647,6,1770
30976,85645,85648,6,1791
30977,85651,85649,6,1775
30978,85652,85650,6,1785
30979,85653,85655,6,1775
30980,85654,85656,6,1777
30981,85659,85657,6,1782
30982,85658,85660,6,1768
30983,85661,85664,6,1778
30984,85662,85665,6,1782
30985,85666,85663,6,1778
30986,85669,85667,6,1773
30987,85670,85668,6,1781
30988,85671,85672,6,1776
30989,85674,85673,6,1787
30990,85675,85678,6,1783
30991,85676,85679,6,1797
30992,85680,85677,6,1779
30993,85681,85683,6,1778
30994,85684,85682,6,1780
30995,85686,85685,6,1804
30996,85687,85688,6,1786
30997,85692,85689,6,1777
30998,85693,85690,6,1765
30999,85691,85694,6,1771
31000,85696,85695,6,1776
31001,85697,85699,6,1781
31002,85698,85700,6,1798
31003,85701,85703,6,1765
31004,85704,85702,6,1764
31005,85707,85705,6,1773
31006,85708,85706,6,1761
31007,85709,85712,6,1781
31008,85710,85713,6,1780
31009,85714,85711,6,1786
31010,85715,85718,6,1774
31011,85716,85719,6,1770
31012,85720,85717,6,1779
31013,85724,85721,6,1756
31014,85725,85722,6,1766
31015,85726,85723,6,1768
31016,85727,85730,6,1763
31017,85728,85731,6,1753
31018,85732,85729,6,1753
31019,85733,85736,6,1766
31020,85737,85734,6,1767
31021,85735,85738,6,1761
31022,85742,85739,6,1752
31023,85743,85740,6,1755
31024,85744,85741,6,1767
31025,85745,85747,6,1772
31026,85748,85746,6,1780
31027,85752,85749,6,1764
31028,85753,85750,6,1769
31029,85751,85754,6,1758
31030,85755,85758,6,1760
31031,85759,85756,6,1762
31032,85757,85760,6,1765
31033,85761,85762,6,1754
31034,85764,85763,6,1771
31035,85767,85765,6,1746
31036,85766,85768,6,1738
31037,85769,85772,6,1754
31038,85770,85773,6,1737
31039,85771,85774,6,1739
31040,85776,85775,6,1758
31041,85779,85777,6,1778
31042,85780,85778,6,1754
31043,85781,85782,6,1755
31044,85784,85783,6,1756
31045,85788,85785,6,1752
31046,85789,85786,6,1760
31047,85790,85787,6,1741
31048,85791,85794,6,1745
31049,85792,85795,6,1753
31050,85796,85793,6,1759
31051,85797,85800,6,1757
31052,85801,85798,6,1780
31053,85802,85799,6,1760
31054,85803,85804,6,1741
31055,85805,85808,6,1743
31056,85806,85809,6,1757
31057,85807,85810,6,1746
31058,85813,85811,6,1755
31059,85812,85814,6,1756
31060,85815,85818,6,1755
31061,85816,85819,6,1759
31062,85817,85820,6,1740
31063,85821,85824,6,1760
31064,85822,85825,6,1756
31065,85823,85826,6,1764
31066,85829,85827,6,1747
31067,85828,85830,6,1763
31068,85834,85831,6,1749
31069,85835,85832,6,1768
31070,85836,85833,6,1752
31071,85837,85840,6,1755
31072,85838,85841,6,1748
31073,85842,85839,6,1745
31074,85844,85843,6,1763
31075,85847,85845,6,1747
31076,85848,85846,6,1752
31077,85852,85849,6,1748
31078,85853,85850,6,1766
31079,85854,85851,6,1759
31080,85855,85858,6,1751
31081,85859,85856,6,1752
31082,85860,85857,6,1765
31083,85861,85862,6,1766
31084,85863,85866,6,1757
31085,85867,85864,6,1757
31086,85868,85865,6,1757
31087,85871,85869,6,1753
31088,85872,85870,6,1746
31089,85873,85876,6,1735
31090,85874,85877,6,1745
31091,85878,85875,6,1739
31092,85879,85882,6,1747
31093,85880,85883,6,1753
31094,85884,85881,6,1749
31095,85885,85887,6,1729
31096,85888,85886,6,1747
31097,85890,85889,6,1765
31098,85891,85893,6,1749
31099,85894,85892,6,1762
31100,85897,85895,6,1775
31101,85898,85896,6,1758
31102,85899,85902,6,1763
31103,85900,85903,6,1776
31104,85904,85901,6,1760
31105,85907,85905,6,1767
31106,85908,85906,6,1756
31107,85910,85909,6,1767
31108,85912,85911,6,1761
31109,85913,85916,6,1758
31110,85914,85917,6,1758
31111,85915,85918,6,1765
31112,85920,85919,6,1754
31113,85921,85922,6,1771
31114,85926,85923,6,1755
31115,85927,85924,6,1759
31116,85925,85928,6,1763
31117,85929,85930,6,1768
31118,85931,85932,6,1770
31119,85934,85933,6,1756
31120,85937,85935,6,1767
31121,85938,85936,6,1751
31122,85939,85940,6,1762
31123,85941,85942,6,1772
31124,85943,85946,6,1766
31125,85944,85947,6,1761
31126,85948,85945,6,1763
31127,85949,85952,6,1761
31128,85953,85950,6,1753
31129,85951,85954,6,1749
31130,85957,85955,6,1769
31131,85958,85956,6,1754
31132,85962,85959,6,1778
31133,85963,85960,6,1770
31134,85964,85961,6,1780
31135,85966,85965,6,1771
31136,85967,85968,6,1770
31137,85972,85969,6,1789
31138,85970,85973,6,1780
31139,85974,85971,6,1783
31140,85975,85976,6,1757
31141,85980,85977,6,1763
31142,85978,85981,6,1763
31143,85982,85979,6,1761
31144,85985,85983,6,1757
31145,85986,85984,6,1762
31146,85987,85988,6,1764
31147,85989,85990,6,1752
31148,85992,85991,6,1756
31149,85995,85993,6,1764
31150,85996,85994,6,1754
31151,85997,85998,6,1751
31152,86002,85999,6,1747
31153,86000,86003,6,1743
31154,86001,86004,6,1750
31155,86005,86006,6,1755
31156,86008,86007,6,1771
31157,86009,86012,6,1774
31158,86013,86010,6,1774
31159,86011,86014,6,1764
31160,86015,86018,6,1769
31161,86016,86019,6,1766
31162,86017,86020,6,1769
31163,86021,86023,6,1778
31164,86022,86024,6,1775
31165,86025,86027,6,1780
31166,86028,86026,6,1786
31167,86029,86031,6,1766
31168,86032,86030,6,1768
31169,86034,86033,6,1768
31170,86035,86037,6,1768
31171,86036,86038,6,1765
31172,86039,86042,6,1783
31173,86043,86040,6,1790
31174,86044,86041,6,1798
31175,86045,86047,6,1787
31176,86046,86048,6,1776
31177,86050,86049,6,1773
31178,86053,86051,6,1769
31179,86054,86052,6,1770
31180,86057,86055,6,1765
31181,86058,86056,6,1755
31182,86059,86062,6,1757
31183,86063,86060,6,1764
31184,86064,86061,6,1757
31185,86065,86067,6,1759
31186,86066,86068,6,1767
31187,86071,86069,6,1758
31188,86070,86072,6,1750
31189,86074,86073,6,1765
31190,86076,86075,6,1759
31191,86078,86077,6,1763
31192,86080,86079,6,1776
31193,86084,86081,6,1773
31194,86085,86082,6,1767
31195,86083,86086,6,1762
31196,86090,86087,6,1767
31197,86088,86091,6,1761
31198,86092,86089,6,1756
31199,86096,86093,6,1756
31200,86097,86094,6,1742
31201,86095,86098,6,1748
31202,86099,86102,6,1742
31203,86100,86103,6,1748
31204,86101,86104,6,1744
31205,86106,86105,6,1760
31206,86107,86110,6,1772
31207,86108,86111,6,1769
31208,86112,86109,6,1769
31209,86113,86116,6,1753
31210,86117,86114,6,1751
31211,86115,86118,6,1747
31212,86121,86119,6,1773
31213,86122,86120,6,1743
31214,86123,86126,6,1771
31215,86124,86127,6,1763
31216,86128,86125,6,1770
31217,86129,86132,6,1770
31218,86130,86133,6,1764
31219,86131,86134,6,1764
31220,86136,86135,6,1760
31221,86137,86139,6,1769
31222,86138,86140,6,1755
31223,86144,86141,6,1761
31224,86142,86145,6,1758
31225,86146,86143,6,1759
31226,86147,86150,6,1778
31227,86148,86151,6,1769
31228,86152,86149,6,1778
31229,86153,86156,6,1765
31230,86154,86157,6,1771
31231,86158,86155,6,1781
31232,86162,86159,6,1761
31233,86163,86160,6,1762
31234,86164,86161,6,1744
31235,86167,86165,6,1751
31236,86168,86166,6,1755
31237,86169,86171,6,1771
31238,86170,86172,6,1786
31239,86174,86173,6,1771
31240,86175,86177,6,1760
31241,86176,86178,6,1770
31242,86179,86180,6,1775
31243,86181,86184,6,1773
31244,86185,86182,6,1777
31245,86183,86186,6,1772
31246,86187,86189,6,1765
31247,86190,86188,6,1773
31248,86194,86191,6,1780
31249,86195,86192,6,1784
31250,86193,86196,6,1776
31251,86197,86198,6,1769
31252,86200,86199,6,1744
31253,86202,86201,6,1767
31254,86203,86205,6,1765
31255,86206,86204,6,1770
31256,86207,86208,6,1786
31257,86209,86211,6,1781
31258,86212,86210,6,1768
31259,86215,86213,6,1792
31260,86216,86214,6,1793
31261,86220,86217,6,1766
31262,86218,86221,6,1779
31263,86222,86219,6,1772
31264,86225,86223,6,1775
31265,86226,86224,6,1757
31266,86229,86227,6,1776
31267,86228,86230,6,1784
31268,86231,86232,6,1779
31269,86236,86233,6,1799
31270,86237,86234,6,1799
31271,86238,86235,6,1802
31272,86239,86242,6,1768
31273,86243,86240,6,1776
31274,86241,86244,6,1778
31275,86245,86248,6,1779
31276,86249,86246,6,1783
31277,86247,86250,6,1764
31278,86251,86254,6,1766
31279,86255,86252,6,1756
31280,86256,86253,6,1771
31281,86257,86258,6,1772
31282,86260,86259,6,1764
31283,86262,86261,6,1779
31284,86266,86263,6,1781
31285,86264,86267,6,1767
31286,86265,86268,6,1768
31287,86271,86269,6,1770
31288,86270,86272,6,1781
31289,86273,86274,6,1759
31290,86275,86278,6,1760
31291,86276,86279,6,1778
31292,86280,86277,6,1761
31293,86281,86283,6,1781
31294,86284,86282,6,1773
31295,86288,86285,6,1779
31296,86289,86286,6,1784
31297,86287,86290,6,1781
31298,86294,86291,6,1771
31299,86292,86295,6,1765
31300,86293,86296,6,1763
31301,86297,86300,6,1759
31302,86301,86298,6,1769
31303,86302,86299,6,1767
31304,86304,86303,6,1774
31305,86307,86305,6,1769
31306,86308,86306,6,1776
31307,86309,86310,6,1762
31308,86314,86311,6,1770
31309,86315,86312,6,1779
31310,86316,86313,6,1777
31311,86317,86318,6,1767
31312,86319,86321,6,1788
31313,86320,86322,6,1771
31314,86323,86325,6,1778
31315,86326,86324,6,1786
31316,86327,86330,6,1774
31317,86328,86331,6,1774
31318,86329,86332,6,1775
31319,86333,86335,6,1785
31320,86336,86334,6,1783
31321,86337,86340,6,1766
31322,86341,86338,6,1777
31323,86342,86339,6,1770
31324,86343,86345,6,1765
31325,86344,86346,6,1750
31326,86349,86347,6,1756
31327,86350,86348,6,1769
31328,86351,86354,6,1752
31329,86355,86352,6,1765
31330,86356,86353,6,1750
31331,86359,86357,6,1766
31332,86358,86360,6,1762
31333,86361,86362,6,1763
31334,86363,86366,6,1780
31335,86364,86367,6,1782
31336,86365,86368,6,1784
31337,86371,86369,6,1759
31338,86370,86372,6,1745
31339,86374,86373,6,1764
31340,86375,86376,6,1761
31341,86377,86378,6,1758
31342,86382,86379,6,1749
31343,86380,86383,6,1752
31344,86384,86381,6,1750
31345,86385,86388,6,1758
31346,86389,86386,6,1755
31347,86390,86387,6,1764
31348,86391,86393,6,1750
31349,86392,86394,6,1767
31350,86398,86395,6,1774
31351,86396,86399,6,1762
31352,86400,86397,6,1764
31353,86404,86401,6,1773
31354,86402,86405,6,1767
31355,86403,86406,6,1751
31356,86409,86407,6,1766
31357,86408,86410,6,1766
31358,86411,86413,6,1747
31359,86414,86412,6,1764
31360,86415,86417,6,1774
31361,86418,86416,6,1778
31362,86419,86420,6,1767
31363,86422,86421,6,1778
31364,86424,86423,6,1768
31365,86427,86425,6,1734
31366,86426,86428,6,1748
31367,86431,86429,6,1758
31368,86432,86430,6,1746
31369,86434,86433,6,1761
31370,86435,86438,6,1747
31371,86439,86436,6,1756
31372,86440,86437,6,1752
31373,86441,86442,6,1775
31374,86444,86443,6,1766
31375,86448,86445,6,1782
31376,86449,86446,6,1785
31377,86450,86447,6,1782
31378,86452,86451,6,1781
